,Unnamed: 0,Unnamed: 0.1,Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year
393,610,2125,Telithromycin,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCN3C=NC(C4=CN=CC=C4)=C3)C(=O)OC12C,Liver disorder,Rat,-0.4259687322722812,Repeated,Oral,"FDA approval package document: Approval Package 021144/S-012, page:58 PDF 657k",https://www.pharmapendium.com/browse/fda/Telithromycin/3525544120b4529175fd8596ec3552c0?reference=58,2007.0
394,611,2128,Telmisartan,CCCC1=NC2=C(C)C=C(C3=NC4=CC=CC=C4N3C)C=C2N1CC1=CC=C(C2=CC=CC=C2C(=O)O)C=C1,Liver disorder,Rat,-2.0498638138403336,Repeated,Oral,"FDA approval package document: Pharmacology Review 020850/S-000 Part 02, page:36 PDF 1862k",https://www.pharmapendium.com/browse/fda/Telmisartan/2ac0fc15a5c4dc8bfda5f80bd0cf7f06?reference=36,1998.0
395,613,2136,Tenofovir Disoproxil Fumarate,CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C,Liver disorder,Mouse,-1.9590413923210936,Repeated,Intragastric,Reference from PharmaPendium Published Toxicity: 602531515   ---   DOI:10.1177/1091581814565669   ISSN:1091-5818   JOURNAL:International Journal of Toxicology   PAGES:4   VOLUME:34,http://dx.doi.org/10.1177/1091581814565669,2015.0
396,614,2137,Terazosin Hydrochloride,COC1=CC2=NC(N3CCN(C(=O)C4CCCO4)CC3)=NC(N)=C2C=C1OC,Liver disorder,Rat,-2.1903316981702914,Repeated,Oral,"FDA approval package document: Approval Package 019057/S-006, S-002, S-001, S-008, S-003, S-004, S-009, S-011; 020347/S-002 Part 07, page:9 PDF 6703k",https://www.pharmapendium.com/browse/fda/Terazosin Hydrochloride/f8f8aaf15a492f3ec032e98041190442?reference=9,1988.0
397,615,2139,Terbinafine Hydrochloride,CN(C/C=C/C#CC(C)(C)C)CC1=C2C=CC=CC2=CC=C1,Liver disorder,Rat,-1.7732987475892317,Repeated,Oral,"FDA approval package document: Pharmacology Review 020539, page:11 PDF 1350k",https://www.pharmapendium.com/browse/fda/Terbinafine Hydrochloride/288d38b049c2019ed95b6a9296e158f2?reference=11,1991.0
398,616,2145,Terbutaline Sulfate,CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1,Liver disorder,Rat,-0.6020599913279624,Repeated,Subcutaneous,"Reference from PharmaPendium Published Toxicity: Toxicologist 72,177,2003   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:177   VOLUME:72",,2003.0
399,619,2155,Testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,Liver disorder,Mouse,-0.8750612633917001,Repeated,Subcutaneous,Reference from PharmaPendium Published Toxicity: 52470590   ---   DOI:10.1111/acel.12052   ISSN:1474-9718   JOURNAL:Aging Cell   PAGES:280   VOLUME:12,http://dx.doi.org/10.1111/acel.12052,2013.0
400,621,2158,Thalidomide,O=C1CCC(N2C(=O)C3=CC=CC=C3C2=O)C(=O)N1,Liver disorder,Rabbit,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Pharmacology Review 021430/S-000, page:17 PDF 2111k",https://www.pharmapendium.com/browse/fda/Thalidomide/9012fed3c6bf13625588237a3d59347e?reference=17,2005.0
401,622,2159,Theophylline,CN1C(=O)C2=C(N=CN2)N(C)C1=O,Liver disorder,Rat,-1.2430380486862944,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Fundamental and Applied Toxicology 14,167,1990   ---   DOI:10.1016/0272-0590(90)90242-C   ISSN:0272-0590   JOURNAL:Fundamental and Applied Toxicology   PAGES:167   VOLUME:14",http://dx.doi.org/10.1016/0272-0590(90)90242-C,1990.0
402,623,2161,Thiabendazole,C1=CC=C2NC(C3=CSC=N3)=NC2=C1,Liver disorder,Mouse,-1.1613680022349748,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Food and Chemical Toxicology 34,709,1996   ---   DOI:10.1016/0278-6915(96)00035-X   ISSN:0278-6915   JOURNAL:Food and Chemical Toxicology   PAGES:709   VOLUME:34",http://dx.doi.org/10.1016/0278-6915(96)00035-X,1996.0
403,625,2166,Tinidazole,CCS(=O)(=O)CCN1C([N+](=O)[O-])=CN=C1C,Liver disorder,Rat,-2.865301426102544,Repeated,Oral,"FDA approval package document: Pharmacology Review 021618/S-000; 021681/S-000; 021682/S-000, page:13 PDF 754k",https://www.pharmapendium.com/browse/fda/Tinidazole/1115201a094112e31bf6e32b36b87d7b?reference=13,2004.0
404,626,2169,Tiopronin,CC(S)C(=O)NCC(=O)O,Liver disorder,Rat,-2.6989700043360187,Repeated,Intraperitoneal,"FDA approval package document: Approval Package 019569 Part 01, page:57 PDF 4355k",https://www.pharmapendium.com/browse/fda/Tiopronin/f792a895f091b57bdf5f2f4a08f228e4?reference=57,1986.0
405,627,2170,Tiotropium Bromide,C[N+]1(C)C2CC(OC(=O)C(O)(C3=CC=CS3)C3=CC=CS3)CC1C1OC12,Liver disorder,Rat,-1.0071785846271235,Repeated,Oral,"FDA approval package document: Pharmacology Review 021395/S-000 Part 04, page:3 PDF 1337k",https://www.pharmapendium.com/browse/fda/Tiotropium Bromide/ef9984eeaae79affeaa10118d395ad2b?reference=3,2002.0
406,630,2188,Tobramycin,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O,Liver disorder,Rat,-1.6720978579357175,Repeated,Inhalation,"FDA approval package document: Approval Package 050753/S-000 Part 02, page:7 PDF 1665k",https://www.pharmapendium.com/browse/fda/Tobramycin/3dd59f4e45a6270ec726a6d93d62aa21?reference=7,1997.0
407,631,2190,Tofacitinib Citrate,CC1CCN(C(=O)CC#N)CC1N(C)C1=C2C=CNC2=NC=N1,Liver disorder,Rat,-1.960100647680116,Repeated,Oral,"FDA approval package document: Pharmacology Review 203214/S-000 Part 08, page:47 PDF 6102k",https://www.pharmapendium.com/browse/fda/Tofacitinib Citrate/f6e16bee23f174d5f9e5b6367893eed3?reference=47,2012.0
408,632,2201,Tolcapone,CC1=CC=C(C(=O)C2=CC(O)=C(O)C([N+](=O)[O-])=C2)C=C1,Liver disorder,Rat,-1.1903316981702914,Repeated,,"Reference from PharmaPendium Published Toxicity: Toxicologist -,334,2009   ---   ISSN:0731-9193   JOURNAL:Toxicologist   PAGES:334",,2009.0
409,633,2203,Tolterodine Tartrate,CC1=CC=C(O)C(C(CCN(C(C)C)C(C)C)C2=CC=CC=C2)=C1,Liver disorder,Mouse,-1.484299839346786,Repeated,Oral,"FDA approval package document: Pharmacology Review 020771/S-000 Part 02, page:3 PDF 964k",https://www.pharmapendium.com/browse/fda/Tolterodine Tartrate/0ba6d187f19f93d93445d86d29ff519a?reference=3,1997.0
410,635,2209,Topiramate,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,Liver disorder,Rat,-1.7853298350107671,Repeated,Oral,"FDA approval package document: Pharmacology Review 020505, page:40 PDF 2630k",https://www.pharmapendium.com/browse/fda/Topiramate/6f28acab754377cc076dfbd2a6bf6ba9?reference=40,1995.0
411,636,2224,Tramadol Hydrochloride,COC1=CC(C2(O)CCCCC2CN(C)C)=CC=C1,Liver disorder,Mouse,-0.0,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 631867417   ---   DOI:10.36295/ASRO.2020.23219   ISSN:1755-6783   JOURNAL:Annals of Tropical Medicine and Public Health   PAGES:128   VOLUME:23,http://dx.doi.org/10.36295/ASRO.2020.23219,2020.0
412,638,2232,Treprostinil Diolamine,CCCCCC(O)CCC1C(O)CC2CC3=C(OCC(=O)O)C=CC=C3CC21,Liver disorder,Mouse,-1.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 203496/S-000 Part 03, page:34 PDF 9686k",https://www.pharmapendium.com/browse/fda/Treprostinil Diolamine/f83e432762117aeadba44bfea378a798?reference=34,2012.0
413,639,2233,Treprostinil Sodium,CCCCCC(O)CCC1C(O)CC2CC3=C(C=CC=C3OCC(=O)O)CC21,Liver disorder,Rat,-8.83378437465648,Repeated,Inhalation,"FDA approval package document: Pharmacology Review 022387/S-000, page:14 PDF 1329k",https://www.pharmapendium.com/browse/fda/Treprostinil Sodium/e6609c1cba7fb378fb72047b302a60dd?reference=14,2009.0
414,640,2235,Tretinoin,CC(C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)=CC(=O)O,Liver disorder,Rat,-0.8325089127062363,Repeated,Oral,"FDA approval package document: Pharmacology Review 019963, page:19 PDF 729k",https://www.pharmapendium.com/browse/fda/Tretinoin/cf417333aae6a59c41cd6f24dd8d2185?reference=19,1989.0
415,643,2275,Trifarotene,CC(C)(C)C1=CC(C2=CC(C3=CC=C(C(=O)O)C=C3)=CC=C2OCCO)=CC=C1N1CCCC1,Liver disorder,Rat,-0.5440680443502757,Repeated,Oral,"FDA approval package document: Approval Package 211527/S-000 Part 06, page:11 PDF 2162k",https://www.pharmapendium.com/browse/fda/Trifarotene/9aa4d08f99ceb910de6553d3cdef841a?reference=11,2019.0
416,644,2277,Trimethobenzamide Hydrochloride,COC1=CC(C(=O)NCC2=CC=C(OCCN(C)C)C=C2)=CC(OC)=C1OC,Liver disorder,Rat,-0.6989700043360189,Repeated,Intramuscular,Reference from PharmaPendium Published Toxicity: 362549560   ---   DOI:10.3109/14767058.2010.536867   ISSN:1476-7058   JOURNAL:Journal of Maternal-Fetal and Neonatal Medicine   PAGES:1176   VOLUME:24,http://dx.doi.org/10.3109/14767058.2010.536867,2011.0
417,645,2278,Troglitazone,CC1=C(O)C(C)=C2CCC(C)(COC3=CC=C(CC4=C(O)NC(=O)S4)C=C3)OC2=C1C,Liver disorder,Rat,-0.8760584957056488,Repeated,Unreported,Reference from PharmaPendium Published Toxicity: 51322613   ---   DOI:10.1016/j.taap.2011.01.021   ISSN:0041-008X   JOURNAL:Toxicology and Applied Pharmacology   PAGES:85   VOLUME:252,http://dx.doi.org/10.1016/j.taap.2011.01.021,2011.0
418,646,2308,Tucatinib,CC1=CC(NC2=NC=NC3=CC=C(N=C4NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1,Liver disorder,Rat,-1.5185139398778875,Repeated,Oral,"FDA approval package document: Approval Package 213411/S-000 Part 03, page:22 PDF 716k",https://www.pharmapendium.com/browse/fda/Tucatinib/ef696b946e4eeb2c99883f4f117aef7c?reference=22,2020.0
419,647,2310,Ulipristal Acetate,CC(=O)OC1(C(C)=O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(C3=CC=C(N(C)C)C=C3)CC21C,Liver disorder,Rat,-1.6020599913279625,Repeated,Oral,"EMA approval document: Assessment Report EMA/486902/2018; EMEA/H/C/002041//0000, page:22 PDF 1786k",https://www.pharmapendium.com/browse/ema/Ulipristal Acetate/12269073416197a643ca22f7c384c714?reference=22,2011.0
420,648,2314,Unoprostone Isopropyl,CCCCCCCC(=O)CCC1C(O)CC(O)C1C/C=C\CCCC(=O)OC(C)C,Liver disorder,Rat,-2.6532125137753435,Repeated,Oral,"FDA approval package document: Pharmacology Review 021214 Part 01, page:77 PDF 3534k",https://www.pharmapendium.com/browse/fda/Unoprostone Isopropyl/4857d3dc38c041c253c003844dd17da5?reference=77,2000.0
422,650,2320,Valproate Sodium,CCCC(CCC)C(=O)O,Liver disorder,Rat,-2.0322733058555174,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020593, page:6 PDF 890k",https://www.pharmapendium.com/browse/fda/Valproate Sodium/5540ea79640a84fc117d05730a4a576d?reference=6,1995.0
424,652,2329,Valsartan,CCCCC(=O)N(CC1=CC=C(C2=CC=CC=C2C2=NNN=N2)C=C1)C(C(=O)O)C(C)C,Liver disorder,Rat,-2.439332693830263,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020665 Part 01, page:66 PDF 2728k",https://www.pharmapendium.com/browse/fda/Valsartan/929c2967baac516b796bd4c6fdf5cc2c?reference=66,1995.0
425,655,2335,Vardenafil Hydrochloride,CCCC1=NC(C)=C2C(=O)NC(C3=C(OCC)C=CC(S(=O)(=O)N4CCN(CC)CC4)=C3)=NN12,Liver disorder,Rabbit,-2.45484486000851,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 2008597133   ---   DOI:10.1371/journal.pone.0241509   ISSN:1932-6203   JOURNAL:PLoS ONE   PAGES:e0241509   VOLUME:15,http://dx.doi.org/10.1371/journal.pone.0241509,2020.0
426,656,2336,Varenicline Tartrate,C1=CN=C2C=C3C(=CC2=N1)C1CNCC3C1,Liver disorder,Rat,-0.7403626894942439,Repeated,Oral,"FDA approval package document: Pharmacology Review 021928/S-000 Part 02, page:79 PDF 5452k",https://www.pharmapendium.com/browse/fda/Varenicline Tartrate/39576e5a6c086fa0cd3135c24d73bf80?reference=79,2006.0
427,658,2339,Venlafaxine Hydrochloride,COC1=CC=C(C(CN(C)C)C2(O)CCCCC2)C=C1,Liver disorder,Rat,-2.342422680822206,Repeated,Oral,"FDA approval package document: Approval Package 020151; 020527 Part 06, page:57 PDF 6652k",https://www.pharmapendium.com/browse/fda/Venlafaxine Hydrochloride/0b036460439562ccde4cec55df0c1d3f?reference=57,1993.0
428,659,2341,Verapamil Hydrochloride,COC1=CC=C(CCN(C)CCCC(C#N)(C2=CC=C(OC)C(OC)=C2)C(C)C)C=C1OC,Liver disorder,Rat,-1.414973347970818,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toksikologicheskii Vestnik (2),37,1996   ---   ISSN:0869-7922   JOURNAL:Toksikologicheskii Vestnik   PAGES:37",,1996.0
429,660,2342,Vibegron,O=C(NC1=CC=C(CC2CCC(C(O)C3=CC=CC=C3)N2)C=C1)C1CCC2=NC=CC(=O)N21,Liver disorder,Rat,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Pharmacology Review 213006/S-000 Part 02, page:64 PDF 11377k",https://www.pharmapendium.com/browse/fda/Vibegron/bb3b13290d2f9cd4493e441be6087fca?reference=64,2020.0
430,661,2343,Vidarabine,NC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,Liver disorder,Mouse,-2.5289167002776547,Repeated,Oral,"FDA approval package document: Approval Package 050486 Part 03, page:4 PDF 1057k",https://www.pharmapendium.com/browse/fda/Vidarabine/f71db8956ee464c258622939d784a450?reference=4,1976.0
431,662,2348,Vigabatrin,C=CC(N)CCC(=O)O,Liver disorder,Rat,-0.6020599913279624,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 51465034   ---   DOI:10.1016/j.neuro.2011.03.014   ISSN:0161-813X   JOURNAL:NeuroToxicology   PAGES:963   VOLUME:32,http://dx.doi.org/10.1016/j.neuro.2011.03.014,2011.0
432,663,2349,Vilazodone Hydrochloride,N#CC1=CC=C2NC=C(CCCCN3CCN(C4=CC5=C(C=C4)C=C(C(N)=O)O5)CC3)C2=C1,Liver disorder,Rat,-1.9420080530223127,Repeated,Oral,"FDA approval package document: Pharmacology Review 022567/S-000 Part 05, page:17 PDF 990k",https://www.pharmapendium.com/browse/fda/Vilazodone Hydrochloride/dbab2d8350ab50653c23ef6b4baae814?reference=17,2010.0
433,664,2351,Vinorelbine Tartrate,CCC1=CC2CN1CCC1=C(NC3=CC=CC=C13)C(C(=O)OC)(C1=C(OC)C=C3C(=C1)C14CCN5CC=CC(CC)(C(OC(C)=O)C(O)(C(=O)OC)C1N3C)C54)C2,Liver disorder,Rat,-0.8239087409443188,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020388 Part 02, page:7 PDF 1241k",https://www.pharmapendium.com/browse/fda/Vinorelbine Tartrate/664b8ac32ed13663aa956933bf9b61b7?reference=7,1993.0
434,665,2364,Vitamin A,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,Liver disorder,Rat,-0.7481880270062004,Repeated,Oral,Reference from PharmaPendium Published Toxicity: 51718428   ---   DOI:10.1016/j.foodchem.2011.10.082   ISSN:0308-8146   JOURNAL:Food Chemistry   PAGES:311   VOLUME:132,http://dx.doi.org/10.1016/j.foodchem.2011.10.082,2012.0
435,666,2370,Vitamin E,CC1=C(O)C(C)=C2CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)OC2=C1C,Liver disorder,Rat,-0.3010299956639812,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Iranian journal of pharmacology & therapeutics 6,63,2007   ---   JOURNAL:Iranian Journal of Pharmacology and Therapeutics   PAGES:63   VOLUME:6",,2007.0
436,667,2371,Voclosporin,C=C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,Liver disorder,Rat,-0.9420080530223132,Repeated,Oral,"FDA approval package document: Approval Package 213716/S-000 Part 02, page:15 PDF 517k",https://www.pharmapendium.com/browse/fda/Voclosporin/b13979e3faa6bd886ebb4ba54fb7b677?reference=15,2010.0
437,668,2376,Volanesorsen,COCCOC1C(O)C(COP(=O)(S)OC2C(COP(=O)(S)OC3C(COP(=O)(S)OC4C(COP(=O)(S)OC5C(COP(=O)(S)OC6CC(N7C=C(C)C(N)=NC7=O)OC6COP(=O)(S)OC6CC(N7C=NC8=C7N=C(N)NC8=O)OC6COP(=O)(S)OC6CC(N7C=NC8=C7N=CN=C8N)OC6COP(=O)(S)OC6CC(N7C=C(C)C(N)=NC7=O)OC6COP(=O)(S)OC6CC(N7C=C(C)C(N)=NC7=O)OC6COP(=O)(S)OC6CC(N7C=C(C)C(=O)NC7=O)OC6COP(=O)(S)OC6CC(N7C=NC8=C7N=C(N)NC8=O)OC6COP(=O)(S)OC6CC(N7C=C(C)C(=O)NC7=O)OC6COP(=O)(S)OC6CC(N7C=C(C)C(=O)NC7=O)OC6COP(=O)(S)OC6CC(N7C=C(C)C(N)=NC7=O)OC6COP(=O)(S)OC6C(COP(=O)(S)OC7C(COP(=O)(S)OC8C(COP(=O)(S)OC9C(COP(=O)(S)OC%10C(CO)OC(N%11C=NC%12=C%11N=CN=C%12N)C%10OCCOC)OC(N%10C=NC%11=C%10N=C(N)NC%11=O)C9OCCOC)OC(N9C=C(C)C(N)=NC9=O)C8OCCOC)OC(N8C=C(C)C(=O)NC8=O)C7OCCOC)OC(N7C=C(C)C(=O)NC7=O)C6OCCOC)OC(N6C=C(C)C(=O)NC6=O)C5OCCOC)OC(N5C=C(C)C(=O)NC5=O)C4OCCOC)OC(N4C=C(C)C(=O)NC4=O)C3OCCOC)OC(N3C=NC4=C3N=CN=C4N)C2OCCOC)OC1N1C=C(C)C(=O)NC1=O,Liver disorder,Rat,-1.1760912590556811,Repeated,Subcutaneous,"EMA approval document: Public Assessment Report EMA/180717/2019; EMEA/H/C/004538/0000, page:35 PDF 2540k",https://www.pharmapendium.com/browse/ema/Volanesorsen/ffed6226a16c8c31a83ba8bf3f4abd39?reference=35,2019.0
438,670,2380,Vorinostat,O=C(CCCCCCC(O)=NO)NC1=CC=CC=C1,Liver disorder,Rat,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Pharmacology Review 021991/S-000, page:56 PDF 5280k",https://www.pharmapendium.com/browse/fda/Vorinostat/0dd5aa1e25886415619058284deb3481?reference=56,2006.0
439,671,2382,Vortioxetine Hydrobromide,CC1=CC(C)=C(SC2=CC=CC=C2N2CCNCC2)C=C1,Liver disorder,Rat,-1.8260748027008264,Repeated,Oral,"FDA approval package document: Pharmacology Review 204447/S-000 Part 03, page:29 PDF 5501k",https://www.pharmapendium.com/browse/fda/Vortioxetine Hydrobromide/d95155697bd84b1d4ff2ac02ef4655aa?reference=29,2013.0
440,672,2394,Voxelotor,CC(C)N1N=CC=C1C1=NC=CC=C1COC1=C(C=O)C(O)=CC=C1,Liver disorder,Rat,-2.27382771281152,Repeated,Oral,"FDA approval package document: Approval Package 213137/S-000 Part 03, page:3 PDF 474k",https://www.pharmapendium.com/browse/fda/Voxelotor/2538a5f060b6aa637ef7aec013e46c87?reference=3,2019.0
441,673,2401,Zafirlukast,COC1=CC(C(=O)NS(=O)(=O)C2=CC=CC=C2C)=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2,Liver disorder,Rat,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Pharmacology Review 020547, page:17 PDF 601k",https://www.pharmapendium.com/browse/fda/Zafirlukast/f8c2d7162291d2dd386c52438f96c39c?reference=17,1996.0
442,674,2402,Zalcitabine,NC1=NC(=O)N(C2CCC(CO)O2)C=C1,Liver disorder,Rat,-2.5118833609788744,Repeated,Oral,"FDA approval package document: Pharmacology Review 020199 Part 01, page:9 PDF 969k",https://www.pharmapendium.com/browse/fda/Zalcitabine/599e3763b8ebc97cbdb6e0b995bcbe24?reference=9,1992.0
443,675,2404,Zaleplon,CCN(C(C)=O)C1=CC=CC(C2=CC=NC3=C(C#N)C=NN23)=C1,Liver disorder,Rat,-1.8915881367649727,Repeated,Oral,"FDA approval package document: Pharmacology Review 020859/S-000 Part 04, page:6 PDF 1652k",https://www.pharmapendium.com/browse/fda/Zaleplon/a6e4ad838665dd61983c05ac761968f6?reference=6,
444,676,2437,Zidovudine,CC1=CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC1=O,Liver disorder,Mouse,-0.8061799739838872,Repeated,Intraperitoneal,Reference from PharmaPendium Published Toxicity: 604820658   ---   DOI:10.1371/journal.pone.0085637   ISSN:1932-6203   JOURNAL:PLoS ONE   VOLUME:9,http://dx.doi.org/10.1371/journal.pone.0085637,2014.0
445,677,2443,Zileuton,CC(C1=CC2=CC=CC=C2S1)N(O)C(N)=O,Liver disorder,Rat,-1.977723605288848,Repeated,Oral,"FDA approval package document: Pharmacology Review 020471, page:10 PDF 1131k",https://www.pharmapendium.com/browse/fda/Zileuton/3353c8ceba6ddd448837e190a8dc33e4?reference=10,1990.0
446,680,2461,Zonisamide,NS(=O)(=O)CC1=NOC2=CC=CC=C12,Liver disorder,Rat,-1.7781512503836436,Repeated,Oral,"EMA approval document: Assessment Report EMA/470045/2013; EMEA/H/C/000577/II/0065, page:4 PDF 1046k",https://www.pharmapendium.com/browse/ema/Zonisamide/a7acf6027fd446290de64f99269548e6?reference=4,2013.0
